customer_id,loyalty_tier,avg_booking_value,repeat_customer,country
CUST008176,Bronze,62.86,False,Singapore
CUST015629,Silver,431.07,False,Philippines
CUST005486,Gold,237.1,False,Indonesia
CUST006604,Platinum,466.33,True,Indonesia
CUST006965,Silver,202.58,True,Vietnam
CUST010980,Bronze,83.7,False,Philippines
CUST000793,Bronze,132.32,True,Vietnam
CUST007123,Silver,198.8,True,India
CUST014265,Silver,106.57,True,Thailand
CUST002390,Bronze,114.68,False,Singapore
CUST016670,Platinum,585.29,True,Indonesia
CUST017785,Bronze,107.53,False,Indonesia
CUST005926,Bronze,61.82,False,Indonesia
CUST000238,Platinum,636.57,True,India
CUST010880,Bronze,52.86,False,Philippines
CUST009385,Bronze,98.67,True,Singapore
CUST009899,Silver,89.6,False,Singapore
CUST006446,Silver,138.19,True,Thailand
CUST003865,Bronze,45.39,True,India
CUST011439,Bronze,63.2,True,Indonesia
CUST000074,Bronze,63.86,False,Indonesia
CUST007950,Bronze,99.7,False,Thailand
CUST013162,Bronze,72.05,False,Singapore
CUST005319,Silver,99.0,True,Thailand
CUST016138,Bronze,51.83,False,Vietnam
CUST015821,Bronze,33.19,False,Vietnam
CUST017277,Bronze,69.21,True,Thailand
CUST011228,Silver,98.48,False,India
CUST005699,Platinum,296.73,False,Philippines
CUST006503,Silver,109.64,False,Vietnam
CUST017483,Platinum,642.97,False,Philippines
CUST007839,Bronze,83.38,True,India
CUST016020,Bronze,72.39,False,Thailand
CUST002370,Gold,301.85,False,Thailand
CUST006971,Silver,109.68,True,Vietnam
CUST006577,Silver,132.88,False,Thailand
CUST009621,Gold,470.38,True,Singapore
CUST006116,Bronze,44.36,True,Thailand
CUST006893,Bronze,69.1,False,Thailand
CUST002725,Bronze,43.93,False,Thailand
CUST016901,Platinum,586.39,True,Philippines
CUST006499,Bronze,123.7,False,Thailand
CUST015437,Silver,204.81,True,India
CUST007086,Silver,275.34,False,Philippines
CUST009273,Silver,167.44,False,Philippines
CUST017183,Bronze,98.51,False,Philippines
CUST017238,Bronze,90.88,True,Philippines
CUST002893,Gold,180.99,True,Singapore
CUST001459,Bronze,62.04,False,Indonesia
CUST015039,Bronze,111.91,False,Philippines
CUST001309,Bronze,116.38,False,Thailand
CUST010200,Bronze,85.37,False,Indonesia
CUST016443,Silver,99.67,False,Thailand
CUST007803,Silver,83.11,True,Philippines
CUST014512,Bronze,41.43,False,Indonesia
CUST010172,Silver,197.01,True,Philippines
CUST002289,Bronze,253.75,False,Indonesia
CUST004297,Bronze,87.42,False,Indonesia
CUST012256,Silver,187.75,False,Philippines
CUST017317,Gold,148.73,True,Philippines
CUST008850,Bronze,46.38,False,Thailand
CUST005634,Bronze,55.62,False,Indonesia
CUST011766,Bronze,92.76,True,Vietnam
CUST005472,Silver,159.99,True,India
CUST011194,Platinum,697.82,True,Vietnam
CUST012850,Bronze,153.64,False,Indonesia
CUST017764,Bronze,85.97,True,Vietnam
CUST016411,Silver,192.57,True,India
CUST011469,Bronze,104.93,True,Thailand
CUST007917,Bronze,58.42,True,Vietnam
CUST009988,Gold,648.03,False,India
CUST016524,Silver,172.43,False,Thailand
CUST016041,Bronze,108.45,True,Indonesia
CUST007952,Bronze,75.94,False,Vietnam
CUST015933,Bronze,162.64,False,Indonesia
CUST014906,Silver,153.16,False,Indonesia
CUST002023,Silver,110.98,False,Singapore
CUST015019,Bronze,85.38,False,Vietnam
CUST011421,Silver,212.03,False,Thailand
CUST016073,Silver,215.02,True,India
CUST006496,Gold,368.64,False,Thailand
CUST002042,Silver,203.65,True,India
CUST006305,Gold,310.45,True,Philippines
CUST011888,Gold,437.82,True,Thailand
CUST005687,Silver,100.6,True,Thailand
CUST001562,Silver,82.6,False,Thailand
CUST011647,Bronze,41.22,False,Indonesia
CUST000209,Bronze,135.46,True,Vietnam
CUST000174,Bronze,156.65,False,Indonesia
CUST007097,Bronze,61.13,True,Thailand
CUST014764,Platinum,362.24,True,India
CUST012960,Silver,115.83,True,Singapore
CUST016407,Silver,140.4,False,Thailand
CUST008446,Bronze,124.65,True,Thailand
CUST017367,Silver,74.21,False,Vietnam
CUST016833,Silver,117.98,True,Indonesia
CUST007772,Platinum,558.36,False,Philippines
CUST003509,Gold,311.56,False,Philippines
CUST013056,Silver,70.54,False,Philippines
CUST013927,Bronze,50.96,False,Thailand
CUST003845,Bronze,109.23,False,Thailand
CUST012616,Platinum,428.84,False,Singapore
CUST005138,Gold,283.15,False,Indonesia
CUST008628,Bronze,28.77,False,Indonesia
CUST010425,Bronze,49.75,False,India
CUST007659,Silver,133.43,True,Thailand
CUST017378,Bronze,67.13,False,Philippines
CUST016494,Silver,142.25,True,Vietnam
CUST012723,Bronze,123.93,False,Thailand
CUST008038,Silver,139.44,False,Singapore
CUST001488,Gold,189.19,False,Thailand
CUST004813,Bronze,58.73,False,Singapore
CUST008305,Gold,327.79,True,Vietnam
CUST009653,Bronze,76.35,False,India
CUST015337,Silver,120.1,True,Vietnam
CUST002115,Silver,248.13,True,India
CUST017960,Platinum,338.87,True,Thailand
CUST008594,Bronze,79.59,True,Vietnam
CUST005187,Bronze,52.74,False,Singapore
CUST009619,Silver,178.89,True,Vietnam
CUST009397,Bronze,74.45,False,Indonesia
CUST005408,Silver,227.96,False,Indonesia
CUST011804,Gold,201.37,False,Thailand
CUST002912,Silver,122.57,False,Singapore
CUST000604,Bronze,77.27,False,Thailand
CUST008767,Silver,82.98,True,Thailand
CUST016828,Gold,283.57,False,Thailand
CUST004817,Silver,107.73,True,India
CUST012359,Bronze,89.94,False,Thailand
CUST002644,Bronze,113.67,True,Indonesia
CUST015480,Bronze,85.05,False,Philippines
CUST006552,Platinum,204.64,True,Singapore
CUST014581,Bronze,86.27,False,Singapore
CUST006006,Silver,155.69,False,Vietnam
CUST004561,Bronze,82.24,False,India
CUST010053,Silver,387.1,True,Thailand
CUST012387,Silver,99.53,False,India
CUST012908,Bronze,69.68,True,India
CUST002691,Gold,439.56,True,Thailand
CUST000954,Silver,172.09,False,Indonesia
CUST001980,Bronze,71.49,False,Thailand
CUST009932,Bronze,52.53,False,Philippines
CUST012043,Bronze,85.11,False,Indonesia
CUST006060,Gold,212.59,False,Indonesia
CUST003788,Gold,218.6,True,Thailand
CUST004053,Silver,180.93,False,Philippines
CUST014319,Gold,354.96,False,Indonesia
CUST000947,Bronze,204.86,True,India
CUST012020,Silver,166.77,False,Philippines
CUST003407,Silver,143.2,True,Thailand
CUST003650,Bronze,104.01,False,India
CUST016144,Silver,75.07,False,Thailand
CUST016886,Platinum,410.87,False,Vietnam
CUST013509,Bronze,93.73,False,Singapore
CUST011033,Silver,92.49,True,India
CUST003576,Bronze,79.03,False,India
CUST007524,Bronze,67.34,False,India
CUST013860,Silver,163.5,True,Vietnam
CUST013168,Gold,318.26,False,Thailand
CUST009810,Bronze,73.85,False,Singapore
CUST006530,Bronze,130.61,False,Thailand
CUST008640,Bronze,81.95,False,Philippines
CUST005627,Bronze,163.18,False,Thailand
CUST009759,Bronze,42.35,False,Vietnam
CUST014582,Silver,174.83,True,Indonesia
CUST011613,Silver,111.54,True,Thailand
CUST002469,Silver,250.9,True,Indonesia
CUST006685,Platinum,416.72,True,India
CUST002211,Bronze,46.38,True,Thailand
CUST006097,Bronze,57.9,False,Singapore
CUST003364,Bronze,105.68,False,Thailand
CUST017244,Bronze,64.36,False,Philippines
CUST014476,Gold,220.26,True,India
CUST009176,Silver,131.68,False,Vietnam
CUST013982,Bronze,63.76,False,Vietnam
CUST004422,Bronze,99.19,False,Indonesia
CUST014440,Bronze,72.88,False,India
CUST000390,Bronze,92.89,False,Vietnam
CUST005653,Bronze,72.73,False,Vietnam
CUST005373,Bronze,62.64,True,Indonesia
CUST007354,Silver,254.85,True,India
CUST003295,Bronze,86.93,False,Vietnam
CUST014729,Platinum,410.55,True,Vietnam
CUST016376,Bronze,95.45,False,Singapore
CUST000354,Platinum,602.18,True,Singapore
CUST015681,Bronze,43.5,False,Singapore
CUST001633,Silver,103.67,False,Vietnam
CUST010286,Bronze,43.89,False,Thailand
CUST008814,Silver,237.07,False,Philippines
CUST008482,Bronze,44.56,False,Indonesia
CUST010704,Bronze,51.3,False,Vietnam
CUST014257,Platinum,852.79,True,Singapore
CUST005534,Bronze,103.84,True,India
CUST012137,Bronze,184.58,False,Thailand
CUST005582,Platinum,359.98,True,Philippines
CUST012705,Platinum,708.07,False,Singapore
CUST016531,Bronze,98.76,False,Thailand
CUST006464,Gold,256.69,False,Thailand
CUST017358,Bronze,60.96,False,Philippines
CUST012162,Silver,64.03,False,Vietnam
CUST000506,Platinum,889.63,True,Singapore
CUST006828,Silver,201.65,True,Vietnam
CUST005211,Bronze,97.21,False,Indonesia
CUST011583,Silver,58.24,False,Thailand
CUST012342,Bronze,133.22,False,Philippines
CUST007384,Gold,374.73,True,Thailand
CUST014178,Platinum,229.68,True,Indonesia
CUST000847,Gold,365.51,True,India
CUST008976,Bronze,47.76,False,Vietnam
CUST004788,Bronze,49.28,True,Thailand
CUST009124,Silver,82.65,True,Thailand
CUST001957,Silver,77.22,False,Singapore
CUST001748,Silver,109.06,True,Singapore
CUST005471,Silver,98.37,False,Vietnam
CUST015762,Silver,193.96,False,Philippines
CUST005117,Bronze,55.41,False,Philippines
CUST012903,Platinum,459.13,False,Philippines
CUST011821,Bronze,70.86,False,Indonesia
CUST016864,Bronze,70.59,False,Thailand
CUST014560,Platinum,460.74,False,Philippines
CUST013433,Bronze,70.29,False,Philippines
CUST001577,Bronze,51.78,False,Vietnam
CUST009374,Bronze,61.82,False,India
CUST017987,Bronze,78.17,False,Indonesia
CUST007178,Bronze,105.86,False,Philippines
CUST001360,Bronze,93.07,False,Vietnam
CUST012861,Silver,225.56,False,Indonesia
CUST014566,Platinum,465.53,True,Vietnam
CUST008843,Gold,488.53,True,Thailand
CUST010368,Bronze,97.94,False,India
CUST016561,Platinum,305.18,True,Vietnam
CUST007552,Bronze,161.32,True,India
CUST001933,Silver,91.24,True,Indonesia
CUST017059,Platinum,915.79,True,Philippines
CUST001879,Bronze,226.9,True,India
CUST015973,Silver,182.69,False,Vietnam
CUST007472,Gold,310.82,True,Thailand
CUST008445,Silver,130.41,False,Philippines
CUST014755,Bronze,42.57,True,India
CUST005233,Bronze,67.84,False,Vietnam
CUST000422,Silver,204.88,False,Philippines
CUST004166,Bronze,73.13,True,Thailand
CUST000076,Platinum,383.13,True,India
CUST016636,Gold,305.31,True,Vietnam
CUST002195,Gold,178.99,True,Thailand
CUST015007,Silver,39.47,True,Vietnam
CUST011204,Gold,428.01,True,Thailand
CUST002336,Bronze,189.62,False,Philippines
CUST010446,Silver,127.54,False,Philippines
CUST012818,Platinum,272.61,False,Vietnam
CUST010764,Gold,221.01,True,Indonesia
CUST004213,Bronze,60.21,False,Vietnam
CUST011833,Bronze,52.69,False,Singapore
CUST009256,Gold,267.72,False,Singapore
CUST016898,Silver,127.72,False,Philippines
CUST014518,Gold,283.32,True,Vietnam
CUST003124,Bronze,90.37,False,Philippines
CUST010968,Gold,330.71,True,Thailand
CUST010943,Bronze,80.41,True,Thailand
CUST011435,Platinum,434.27,True,India
CUST013138,Bronze,114.71,False,Singapore
CUST000484,Bronze,50.97,False,India
CUST008395,Bronze,100.16,False,Thailand
CUST004629,Bronze,45.09,False,Philippines
CUST014081,Silver,116.81,False,Thailand
CUST016806,Bronze,51.68,False,Thailand
CUST008492,Bronze,70.14,True,Vietnam
CUST002010,Silver,109.02,True,Indonesia
CUST014011,Bronze,76.98,False,Philippines
CUST016891,Bronze,81.52,False,Singapore
CUST017842,Bronze,99.54,False,Vietnam
CUST001061,Bronze,65.19,True,India
CUST017189,Platinum,565.05,True,Vietnam
CUST007448,Bronze,66.74,False,India
CUST014032,Bronze,41.01,False,Indonesia
CUST013695,Gold,246.56,True,Philippines
CUST008648,Bronze,43.7,False,Philippines
CUST000957,Silver,110.49,False,Philippines
CUST012807,Gold,286.64,True,Indonesia
CUST016321,Gold,373.84,False,Vietnam
CUST015327,Bronze,88.87,False,Thailand
CUST007157,Silver,159.41,False,India
CUST004797,Silver,94.34,False,Thailand
CUST012929,Silver,149.77,False,Indonesia
CUST003376,Bronze,65.48,False,Indonesia
CUST017441,Gold,358.65,True,Indonesia
CUST017018,Bronze,38.35,False,Thailand
CUST017322,Silver,260.84,True,Philippines
CUST014994,Bronze,127.63,True,Singapore
CUST009875,Platinum,485.09,False,Indonesia
CUST009518,Silver,155.48,True,Thailand
CUST005524,Silver,163.92,False,Vietnam
CUST008424,Platinum,409.21,True,India
CUST003639,Silver,208.93,False,Philippines
CUST006791,Bronze,81.83,False,Philippines
CUST002379,Gold,206.2,False,India
CUST008406,Bronze,115.4,False,Indonesia
CUST004328,Silver,180.89,False,Philippines
CUST013935,Gold,378.07,True,India
CUST007518,Platinum,256.4,True,Vietnam
CUST012605,Silver,137.74,False,Vietnam
CUST002828,Silver,99.78,False,Philippines
CUST004411,Gold,238.77,True,Indonesia
CUST015017,Gold,492.41,True,Thailand
CUST015413,Bronze,91.6,False,Philippines
CUST009868,Bronze,41.04,True,Thailand
CUST000699,Silver,157.06,False,Thailand
CUST001161,Silver,124.1,False,Thailand
CUST003862,Platinum,278.35,True,Indonesia
CUST017420,Bronze,75.93,False,Vietnam
CUST015602,Platinum,452.06,True,Indonesia
CUST017281,Bronze,131.28,False,Singapore
CUST012811,Silver,88.7,False,Indonesia
CUST014291,Silver,81.63,True,India
CUST010896,Gold,428.52,False,India
CUST001218,Bronze,122.42,False,Philippines
CUST005813,Silver,187.85,True,India
CUST007146,Bronze,40.0,False,Indonesia
CUST005437,Silver,144.47,True,Singapore
CUST015404,Silver,108.31,False,Indonesia
CUST005657,Bronze,69.52,False,Vietnam
CUST011024,Bronze,104.64,True,India
CUST005485,Bronze,85.99,False,Indonesia
CUST000192,Platinum,511.24,True,Singapore
CUST013098,Silver,205.22,False,Indonesia
CUST015350,Bronze,91.45,True,Singapore
CUST014799,Silver,115.03,True,Indonesia
CUST005791,Bronze,54.13,False,Vietnam
CUST007836,Gold,277.24,True,Vietnam
CUST004821,Bronze,85.05,False,Singapore
CUST017699,Silver,143.19,True,Singapore
CUST000097,Silver,142.31,True,Indonesia
CUST003578,Silver,96.82,False,Thailand
CUST015255,Bronze,78.32,True,Thailand
CUST000274,Bronze,86.46,False,India
CUST008949,Bronze,124.93,False,Vietnam
CUST006734,Gold,703.41,False,Singapore
CUST016301,Gold,226.58,False,Vietnam
CUST008110,Bronze,114.28,True,Indonesia
CUST016397,Bronze,49.92,True,India
CUST003160,Platinum,325.5,True,Vietnam
CUST014397,Silver,165.78,True,Philippines
CUST009719,Bronze,49.37,False,Singapore
CUST016846,Bronze,64.13,False,India
CUST012209,Bronze,85.83,False,Thailand
CUST009864,Bronze,66.1,False,Indonesia
CUST015130,Bronze,26.37,True,Thailand
CUST003840,Platinum,553.48,True,India
CUST010569,Bronze,170.91,False,Vietnam
CUST007267,Bronze,152.03,False,Indonesia
CUST016664,Bronze,154.3,False,India
CUST009563,Bronze,98.79,False,Thailand
CUST005100,Gold,410.04,True,Vietnam
CUST004469,Bronze,55.72,True,Indonesia
CUST001952,Bronze,50.17,True,India
CUST012327,Bronze,83.13,False,Philippines
CUST012047,Gold,263.2,False,Thailand
CUST012312,Silver,97.47,True,India
CUST015393,Silver,182.55,False,Thailand
CUST008084,Bronze,57.83,False,Vietnam
CUST004308,Platinum,320.69,True,Philippines
CUST001420,Platinum,810.02,True,Indonesia
CUST010923,Bronze,257.87,True,Indonesia
CUST007410,Bronze,59.74,False,Singapore
CUST013503,Silver,181.03,True,India
CUST008479,Bronze,65.65,False,India
CUST017889,Bronze,113.65,True,Philippines
CUST008411,Gold,335.62,False,Vietnam
CUST017292,Platinum,428.7,True,Thailand
CUST006084,Gold,383.57,True,India
CUST008718,Bronze,41.73,False,Philippines
CUST016410,Silver,169.69,True,Indonesia
CUST002117,Bronze,87.74,False,Vietnam
CUST014872,Gold,401.04,True,Vietnam
CUST014738,Bronze,132.12,False,Singapore
CUST001528,Bronze,78.33,True,Philippines
CUST006247,Bronze,64.08,False,Singapore
CUST009921,Bronze,93.01,False,India
CUST008789,Bronze,68.73,False,Philippines
CUST005344,Silver,212.56,True,Philippines
CUST010211,Gold,200.88,True,Indonesia
CUST006194,Silver,133.78,False,Philippines
CUST016390,Gold,195.55,True,Thailand
CUST014449,Silver,260.31,False,Philippines
CUST010485,Bronze,87.51,True,Indonesia
CUST013006,Gold,453.38,False,Singapore
CUST002769,Gold,370.72,True,India
CUST002173,Bronze,88.17,False,Thailand
CUST001365,Bronze,92.69,False,Thailand
CUST007162,Bronze,52.51,False,India
CUST017175,Gold,417.77,True,India
CUST005860,Silver,232.78,True,India
CUST005126,Platinum,349.14,True,Singapore
CUST003159,Silver,181.46,False,Singapore
CUST004809,Bronze,101.46,False,Singapore
CUST008235,Platinum,396.48,False,India
CUST006764,Bronze,126.81,False,Philippines
CUST001257,Bronze,108.23,False,Thailand
CUST003109,Gold,189.24,False,Indonesia
CUST006825,Platinum,482.19,True,Philippines
CUST013572,Silver,119.81,True,Thailand
CUST011534,Silver,263.34,True,Vietnam
CUST010756,Bronze,86.87,False,Philippines
CUST010183,Gold,517.18,False,India
CUST002061,Bronze,59.05,False,Vietnam
CUST009515,Bronze,105.11,False,Philippines
CUST017962,Bronze,42.89,False,Thailand
CUST011316,Gold,248.49,True,Singapore
CUST003243,Platinum,532.52,True,India
CUST006505,Silver,172.55,True,Vietnam
CUST016570,Bronze,75.03,False,Thailand
CUST011665,Gold,304.47,False,Philippines
CUST017151,Silver,134.67,False,Indonesia
CUST002642,Bronze,82.41,False,Singapore
CUST004654,Gold,544.07,True,India
CUST006209,Bronze,68.05,False,Thailand
CUST001877,Bronze,37.21,False,Philippines
CUST009626,Bronze,91.06,False,Indonesia
CUST014751,Silver,182.81,True,Indonesia
CUST011524,Gold,187.64,False,Vietnam
CUST001422,Bronze,69.39,False,Vietnam
CUST001732,Bronze,112.55,False,India
CUST006580,Bronze,198.27,False,Vietnam
CUST007342,Bronze,69.32,False,India
CUST013484,Bronze,26.2,True,Singapore
CUST006092,Bronze,60.79,False,India
CUST008119,Platinum,368.06,True,Thailand
CUST017718,Bronze,97.93,True,Philippines
CUST009736,Bronze,104.12,True,Indonesia
CUST008828,Gold,147.53,True,India
CUST003565,Silver,138.73,True,Thailand
CUST008056,Bronze,84.61,False,India
CUST007421,Platinum,378.83,True,India
CUST011729,Bronze,66.72,False,Vietnam
CUST015507,Bronze,95.09,False,Singapore
CUST015906,Platinum,790.71,False,Philippines
CUST005594,Gold,349.27,True,Philippines
CUST013206,Bronze,99.59,False,Singapore
CUST006607,Gold,319.53,False,India
CUST012034,Bronze,49.56,False,Vietnam
CUST011140,Silver,101.07,False,Vietnam
CUST003390,Bronze,55.24,False,India
CUST014040,Silver,203.77,False,Philippines
CUST001405,Bronze,88.07,False,Philippines
CUST003242,Bronze,47.36,False,Indonesia
CUST016183,Bronze,50.17,False,India
CUST016275,Gold,521.68,False,Vietnam
CUST011547,Bronze,58.7,False,Thailand
CUST015401,Gold,513.9,True,Thailand
CUST016077,Silver,102.03,True,Indonesia
CUST001179,Bronze,57.71,True,Indonesia
CUST014017,Bronze,61.82,False,Thailand
CUST007672,Bronze,82.77,False,India
CUST006148,Gold,216.76,True,India
CUST017164,Silver,229.02,True,Vietnam
CUST003274,Gold,248.49,True,Indonesia
CUST003596,Silver,117.94,True,Singapore
CUST017181,Silver,218.81,False,Indonesia
CUST004298,Bronze,117.64,False,Thailand
CUST002230,Silver,310.44,False,Indonesia
CUST002798,Bronze,80.52,False,Indonesia
CUST015895,Platinum,399.53,False,Thailand
CUST003850,Bronze,114.32,False,Vietnam
CUST012401,Bronze,104.82,False,Thailand
CUST014678,Silver,255.94,False,Singapore
CUST014672,Bronze,146.54,True,Vietnam
CUST000499,Bronze,80.01,False,Indonesia
CUST005771,Gold,163.44,True,Singapore
CUST006432,Bronze,66.03,False,India
CUST003944,Platinum,459.71,True,Singapore
CUST001205,Silver,212.61,False,Thailand
CUST001129,Gold,231.11,True,Philippines
CUST011985,Bronze,59.5,False,Thailand
CUST017793,Bronze,52.79,True,Indonesia
CUST003080,Gold,163.01,True,Singapore
CUST001543,Bronze,76.34,False,Philippines
CUST008129,Bronze,114.02,False,Indonesia
CUST010027,Bronze,78.34,False,Indonesia
CUST006596,Bronze,89.36,False,Thailand
CUST001154,Silver,207.15,True,India
CUST001694,Bronze,61.14,False,Indonesia
CUST013349,Bronze,87.94,False,Philippines
CUST004318,Silver,164.29,True,Thailand
CUST003870,Silver,133.92,True,Indonesia
CUST007919,Gold,271.26,True,Vietnam
CUST001465,Gold,288.78,False,Singapore
CUST014531,Platinum,531.04,True,Indonesia
CUST009016,Bronze,72.34,False,Indonesia
CUST017220,Gold,289.5,False,Vietnam
CUST006599,Silver,110.33,True,India
CUST016232,Bronze,50.84,True,Vietnam
CUST002984,Silver,195.82,True,Indonesia
CUST007883,Silver,65.91,True,Philippines
CUST015449,Platinum,371.6,False,India
CUST008688,Bronze,57.85,True,India
CUST013952,Bronze,106.27,False,Vietnam
CUST014574,Gold,263.12,True,Philippines
CUST000567,Bronze,53.46,False,Thailand
CUST013720,Silver,148.08,True,Philippines
CUST016219,Platinum,391.54,True,Thailand
CUST015964,Silver,143.8,True,Thailand
CUST008622,Silver,335.33,False,Indonesia
CUST000820,Silver,173.0,False,Indonesia
CUST005704,Silver,113.03,False,Thailand
CUST011751,Silver,140.74,False,Vietnam
CUST009311,Gold,227.0,True,Philippines
CUST008854,Bronze,92.95,True,Vietnam
CUST012123,Silver,261.76,True,Singapore
CUST015306,Bronze,103.66,False,Thailand
CUST017599,Bronze,121.56,False,Philippines
CUST013377,Bronze,132.84,False,India
CUST009328,Platinum,497.66,True,Thailand
CUST009952,Gold,95.79,True,Vietnam
CUST002268,Silver,215.18,False,Thailand
CUST004724,Bronze,120.16,False,Indonesia
CUST016596,Gold,345.28,True,Singapore
CUST008897,Silver,143.3,True,India
CUST003781,Bronze,81.61,True,India
CUST006705,Platinum,591.86,True,Philippines
CUST009165,Bronze,91.55,False,Indonesia
CUST015049,Silver,78.99,True,Philippines
CUST006966,Bronze,55.21,False,Philippines
CUST002631,Silver,183.25,True,India
CUST012653,Silver,273.0,False,Thailand
CUST001290,Bronze,42.08,False,Vietnam
CUST002835,Bronze,77.17,True,Philippines
CUST017528,Bronze,101.56,False,Vietnam
CUST008148,Bronze,75.82,False,Indonesia
CUST006392,Silver,254.46,False,Philippines
CUST007434,Bronze,89.07,False,Vietnam
CUST011876,Bronze,80.4,False,India
CUST004464,Silver,104.75,False,India
CUST000284,Bronze,45.65,False,India
CUST015400,Bronze,101.94,False,Indonesia
CUST014614,Bronze,193.78,True,Singapore
CUST014262,Bronze,133.57,False,Thailand
CUST002787,Silver,98.27,False,Indonesia
CUST011827,Platinum,425.23,True,Thailand
CUST015745,Bronze,125.04,False,Thailand
CUST005053,Bronze,89.33,False,Vietnam
CUST011364,Silver,198.57,False,Vietnam
CUST009539,Gold,300.28,True,Singapore
CUST013961,Gold,336.61,False,Philippines
CUST001458,Bronze,65.03,False,Thailand
CUST015630,Gold,250.53,True,India
CUST001112,Silver,174.21,True,Indonesia
CUST009836,Bronze,167.46,True,India
CUST008469,Gold,461.39,True,Vietnam
CUST009295,Gold,438.36,True,Indonesia
CUST016214,Bronze,82.27,False,Thailand
CUST005529,Silver,107.54,False,Singapore
CUST004655,Gold,453.65,True,Vietnam
CUST002841,Platinum,487.49,True,Philippines
CUST005270,Silver,154.69,True,Thailand
CUST011513,Platinum,812.38,False,Vietnam
CUST008419,Bronze,63.23,False,Thailand
CUST011854,Bronze,79.32,False,India
CUST001140,Bronze,64.1,True,Thailand
CUST003808,Bronze,61.47,False,India
CUST002963,Bronze,36.49,False,Thailand
CUST013374,Platinum,462.61,True,Vietnam
CUST014116,Silver,186.59,False,Thailand
CUST014389,Silver,75.35,False,India
CUST008825,Silver,161.22,True,Vietnam
CUST009434,Bronze,90.04,False,Indonesia
CUST005272,Silver,290.12,True,Singapore
CUST003534,Bronze,87.98,False,Thailand
CUST016064,Bronze,73.85,False,Philippines
CUST000411,Bronze,50.44,True,Indonesia
CUST015737,Silver,123.57,False,India
CUST006397,Bronze,118.65,False,Indonesia
CUST001102,Silver,99.5,False,Indonesia
CUST017749,Silver,71.42,True,India
CUST013892,Bronze,65.98,False,Philippines
CUST014374,Bronze,85.91,True,Indonesia
CUST001778,Silver,180.49,True,Thailand
CUST012757,Bronze,89.01,False,Vietnam
CUST003786,Silver,89.34,True,India
CUST002441,Bronze,86.14,False,Thailand
CUST015704,Platinum,277.94,True,Indonesia
CUST016609,Bronze,119.15,False,India
CUST004355,Bronze,92.2,True,Indonesia
CUST005052,Gold,209.22,True,Thailand
CUST012534,Silver,305.01,False,Vietnam
CUST007703,Platinum,532.26,True,Thailand
CUST014001,Platinum,1293.63,True,Philippines
CUST014364,Platinum,244.59,True,Thailand
CUST006384,Gold,355.15,True,Thailand
CUST010900,Bronze,238.76,False,Philippines
CUST001792,Bronze,33.06,False,Thailand
CUST013285,Bronze,207.88,False,Vietnam
CUST001808,Gold,634.54,True,Thailand
CUST004761,Gold,145.76,False,Singapore
CUST011995,Silver,152.94,False,Vietnam
CUST009211,Silver,112.46,True,Philippines
CUST013765,Bronze,106.83,False,Philippines
CUST003661,Platinum,330.8,True,Indonesia
CUST005863,Gold,306.67,False,Philippines
CUST017890,Bronze,42.52,False,Indonesia
CUST007359,Bronze,100.0,False,Philippines
CUST013228,Silver,104.16,True,Singapore
CUST005324,Silver,108.55,True,Vietnam
CUST011064,Silver,215.81,False,Philippines
CUST012695,Gold,315.71,True,India
CUST000522,Bronze,82.44,False,Vietnam
CUST014019,Silver,203.05,True,Philippines
CUST004046,Silver,151.12,True,Philippines
CUST010086,Platinum,360.59,True,Thailand
CUST015470,Silver,286.48,True,Thailand
CUST011143,Bronze,119.1,False,Thailand
CUST005127,Platinum,652.75,False,India
CUST017602,Gold,419.07,False,India
CUST008256,Gold,414.15,True,Singapore
CUST004905,Bronze,102.5,False,India
CUST016348,Gold,301.3,False,Vietnam
CUST013625,Bronze,98.96,True,Indonesia
CUST004259,Silver,118.89,True,India
CUST014378,Silver,213.86,True,Thailand
CUST001017,Bronze,45.15,False,Indonesia
CUST008004,Silver,205.14,False,Indonesia
CUST000931,Bronze,126.05,False,Thailand
CUST009398,Platinum,493.9,True,Thailand
CUST015231,Bronze,175.42,False,Thailand
CUST015622,Silver,289.7,True,Vietnam
CUST000571,Silver,231.57,True,Thailand
CUST010267,Bronze,71.82,True,India
CUST013623,Silver,230.1,True,Thailand
CUST008154,Platinum,1353.8,True,Indonesia
CUST015091,Bronze,33.06,False,Philippines
CUST008240,Silver,213.4,True,Vietnam
CUST003246,Gold,241.45,False,Thailand
CUST007098,Bronze,92.08,False,Vietnam
CUST006613,Bronze,65.0,False,Vietnam
CUST000396,Silver,218.1,True,Philippines
CUST000548,Bronze,46.62,False,Singapore
CUST011649,Platinum,623.2,False,Thailand
CUST002047,Gold,307.51,True,Indonesia
CUST001620,Silver,144.26,True,Vietnam
CUST009018,Bronze,56.01,False,Philippines
CUST002187,Platinum,313.35,True,Philippines
CUST009362,Gold,581.07,True,Thailand
CUST003677,Platinum,755.37,True,Thailand
CUST014100,Platinum,650.28,True,Indonesia
CUST015034,Silver,100.84,False,Thailand
CUST007464,Gold,167.29,True,India
CUST005092,Gold,135.84,True,India
CUST005091,Platinum,677.4,True,Philippines
CUST010209,Gold,418.95,True,India
CUST009429,Platinum,295.01,True,Singapore
CUST015308,Platinum,561.91,True,Singapore
CUST006184,Bronze,66.4,False,Singapore
CUST002313,Bronze,40.49,False,India
